"x"	"col"	"sp"	"size"	"tag"
"1760"	49435781.5	49627814	"Flamingo (Mirandornithes)"	17288	"chr4"
"1761"	49457088	49649157	"Flamingo (Mirandornithes)"	24842	"chr4"
"1762"	49477465.5	49670898.5	"Flamingo (Mirandornithes)"	9635	"chr4"
"1763"	49500119	49693678.5	"Flamingo (Mirandornithes)"	9983	"chr4"
"1764"	49519597	49712500	"Flamingo (Mirandornithes)"	17178	"chr4"
"1765"	49581952	49774350.5	"Flamingo (Mirandornithes)"	45143	"chr4"
"1766"	49611235	49803333	"Flamingo (Mirandornithes)"	11284	"chr4"
"1767"	49632015.5	49825720.5	"Flamingo (Mirandornithes)"	28459	"chr4"
"1768"	49674828.5	49875411	"Flamingo (Mirandornithes)"	18154	"chr4"
"1769"	49709989.5	49902390.5	"Flamingo (Mirandornithes)"	31259	"chr4"
"1770"	49740962.5	49933880.5	"Flamingo (Mirandornithes)"	27901	"chr4"
"1771"	49791801	49984760	"Flamingo (Mirandornithes)"	65852	"chr4"
"1772"	49836758.5	50031128	"Flamingo (Mirandornithes)"	22868	"chr4"
"1773"	49852088	50046327	"Flamingo (Mirandornithes)"	6146	"chr4"
"1774"	49867234	50063215	"Flamingo (Mirandornithes)"	23636	"chr4"
"1775"	49884823	50081083.5	"Flamingo (Mirandornithes)"	10911	"chr4"
"1776"	49901154.5	50098698	"Flamingo (Mirandornithes)"	19132	"chr4"
"1777"	49924482	50122094.5	"Flamingo (Mirandornithes)"	24951	"chr4"
"1778"	49954697	50148346	"Flamingo (Mirandornithes)"	19206	"chr4"
"1779"	49977640	50171986.5	"Flamingo (Mirandornithes)"	25207	"chr4"
"1780"	49994872.5	50189487	"Flamingo (Mirandornithes)"	9154	"chr4"
"1781"	50076108	50273749.5	"Flamingo (Mirandornithes)"	147643	"chr4"
"1782"	50162051	50361084	"Flamingo (Mirandornithes)"	21808	"chr4"
"1783"	50186965.5	50385890	"Flamingo (Mirandornithes)"	25054	"chr4"
"1784"	50209341	50412137	"Flamingo (Mirandornithes)"	6498	"chr4"
"1785"	50217597.5	50421620.5	"Flamingo (Mirandornithes)"	9735	"chr4"
"1786"	50235401.5	50439019.5	"Flamingo (Mirandornithes)"	24651	"chr4"
"1787"	50257578	50462869.5	"Flamingo (Mirandornithes)"	18869	"chr4"
"1788"	50270596.5	50477202.5	"Flamingo (Mirandornithes)"	6437	"chr4"
"1789"	50283361	50489675.5	"Flamingo (Mirandornithes)"	17409	"chr4"
"1790"	50312806.5	50518608	"Flamingo (Mirandornithes)"	28438	"chr4"
"1791"	50338334	50544135.5	"Flamingo (Mirandornithes)"	21467	"chr4"
"1792"	50384913	50588985	"Flamingo (Mirandornithes)"	67070	"chr4"
"1793"	50433998.5	50638044	"Flamingo (Mirandornithes)"	28616	"chr4"
"1794"	50468463.5	50672315	"Flamingo (Mirandornithes)"	32364	"chr4"
"1795"	50516663.5	50719232	"Flamingo (Mirandornithes)"	60264	"chr4"
"1796"	50565428.5	50767136	"Flamingo (Mirandornithes)"	34628	"chr4"
"1797"	50590641.5	50792850.5	"Flamingo (Mirandornithes)"	8253	"chr4"
"1798"	50626032.5	50826148.5	"Flamingo (Mirandornithes)"	49743	"chr4"
"1799"	50664664.5	50864534.5	"Flamingo (Mirandornithes)"	26155	"chr4"
"1800"	50704747.5	50906522	"Flamingo (Mirandornithes)"	53972	"chr4"
"1801"	50745113.5	50948426.5	"Flamingo (Mirandornithes)"	26185	"chr4"
"1802"	50776869.5	50981186	"Flamingo (Mirandornithes)"	27630	"chr4"
"1803"	50843035	51047253.5	"Flamingo (Mirandornithes)"	5859	"chr4"
"1804"	50958149.5	51160575.5	"Flamingo (Mirandornithes)"	199309	"chr4"
"1805"	51149649.5	51350748	"Flamingo (Mirandornithes)"	164800	"chr4"
"1806"	51253948	51454041	"Flamingo (Mirandornithes)"	16990	"chr4"
"1807"	51267801	51468283	"Flamingo (Mirandornithes)"	10354	"chr4"
"1808"	51282596	51483348	"Flamingo (Mirandornithes)"	19200	"chr4"
"1809"	51296247	51497121	"Flamingo (Mirandornithes)"	7918	"chr4"
"1810"	51303533	51504218	"Flamingo (Mirandornithes)"	5406	"chr4"
"1811"	51336767.5	51537401	"Flamingo (Mirandornithes)"	60376	"chr4"
"1812"	51378192	51579062.5	"Flamingo (Mirandornithes)"	22019	"chr4"
"1813"	51394937	51596399	"Flamingo (Mirandornithes)"	11542	"chr4"
"1814"	51410445	51612289.5	"Flamingo (Mirandornithes)"	19479	"chr4"
"1815"	51429765	51631874	"Flamingo (Mirandornithes)"	18800	"chr4"
"1816"	51452081	51653900.5	"Flamingo (Mirandornithes)"	8217	"chr4"
"1817"	51460178	51662425.5	"Flamingo (Mirandornithes)"	7981	"chr4"
"1818"	51468518.5	51672126	"Flamingo (Mirandornithes)"	8200	"chr4"
"1819"	51504788	51708954	"Flamingo (Mirandornithes)"	26636	"chr4"
"1820"	51524350.5	51728572.5	"Flamingo (Mirandornithes)"	12263	"chr4"
"1821"	51537696	51742398.5	"Flamingo (Mirandornithes)"	14151	"chr4"
"1822"	51555446	51763831.5	"Flamingo (Mirandornithes)"	18513	"chr4"
"1823"	51572832	51780064	"Flamingo (Mirandornithes)"	11470	"chr4"
"1824"	51587735.5	51793725.5	"Flamingo (Mirandornithes)"	13539	"chr4"
"1825"	51597857	51803556	"Flamingo (Mirandornithes)"	5586	"chr4"
"1826"	51611603.5	51817378	"Flamingo (Mirandornithes)"	21172	"chr4"
"1827"	51641909.5	51848659.5	"Flamingo (Mirandornithes)"	38193	"chr4"
"1828"	51671313	51883056.5	"Flamingo (Mirandornithes)"	8631	"chr4"
"1829"	51697145.5	51908662	"Flamingo (Mirandornithes)"	41148	"chr4"
"1830"	51726005	51937228	"Flamingo (Mirandornithes)"	7188	"chr4"
"1831"	51755375.5	51966294.5	"Flamingo (Mirandornithes)"	40121	"chr4"
"1832"	51828187	52036632	"Flamingo (Mirandornithes)"	58682	"chr4"
"1833"	51869457	52079047.5	"Flamingo (Mirandornithes)"	21485	"chr4"
"1834"	51886844	52096252.5	"Flamingo (Mirandornithes)"	12377	"chr4"
"1835"	51902827.5	52111318	"Flamingo (Mirandornithes)"	16600	"chr4"
"1836"	51931829	52138532.5	"Flamingo (Mirandornithes)"	36375	"chr4"
"1837"	52018948	52218364	"Flamingo (Mirandornithes)"	27764	"chr4"
"1838"	52057123	52253696.5	"Flamingo (Mirandornithes)"	41087	"chr4"
"1839"	52093857.5	52290524	"Flamingo (Mirandornithes)"	29510	"chr4"
"1840"	52129939	52328108	"Flamingo (Mirandornithes)"	27794	"chr4"
"1841"	52194053	52392202.5	"Flamingo (Mirandornithes)"	17261	"chr4"
"1842"	52214377	52414237.5	"Flamingo (Mirandornithes)"	22777	"chr4"
"1843"	52231380.5	52434081.5	"Flamingo (Mirandornithes)"	10543	"chr4"
"1844"	52274262	52470622.5	"Flamingo (Mirandornithes)"	12539	"chr4"
"1845"	52286261	52483082.5	"Flamingo (Mirandornithes)"	6589	"chr4"
"1846"	52302066.5	52499359	"Flamingo (Mirandornithes)"	24718	"chr4"
"1847"	52325642	52522925.5	"Flamingo (Mirandornithes)"	21449	"chr4"
"1848"	52349559	52547139.5	"Flamingo (Mirandornithes)"	20009	"chr4"
"1849"	52371031	52567660.5	"Flamingo (Mirandornithes)"	19901	"chr4"
"1850"	52387417.5	52584167.5	"Flamingo (Mirandornithes)"	8455	"chr4"
"1851"	52404642.5	52599292.5	"Flamingo (Mirandornithes)"	20635	"chr4"
"1852"	52419381.5	52613942	"Flamingo (Mirandornithes)"	7428	"chr4"
"1853"	52692984	52888461.5	"Flamingo (Mirandornithes)"	518941	"chr4"
"1854"	52997850	53190130.5	"Flamingo (Mirandornithes)"	84295	"chr4"
"1855"	53057330	53252020	"Flamingo (Mirandornithes)"	26682	"chr4"
"1856"	53075150.5	53270353.5	"Flamingo (Mirandornithes)"	8637	"chr4"
"1857"	53083804	53280169	"Flamingo (Mirandornithes)"	8672	"chr4"
"1858"	53112693	53308496.5	"Flamingo (Mirandornithes)"	47395	"chr4"
"1859"	53140223	53336013	"Flamingo (Mirandornithes)"	5994	"chr4"
"1860"	53171692.5	53368131	"Flamingo (Mirandornithes)"	56052	"chr4"
"1861"	53225622.5	53420931.5	"Flamingo (Mirandornithes)"	48349	"chr4"
"1862"	53277342	53469865	"Flamingo (Mirandornithes)"	47650	"chr4"
"1863"	53322086	53517301	"Flamingo (Mirandornithes)"	33356	"chr4"
"1864"	53358327.5	53554156.5	"Flamingo (Mirandornithes)"	12441	"chr4"
"1865"	53371580.5	53568282	"Flamingo (Mirandornithes)"	13780	"chr4"
"1866"	53387045	53584942	"Flamingo (Mirandornithes)"	16482	"chr4"
"1867"	53405630.5	53603259	"Flamingo (Mirandornithes)"	18728	"chr4"
"1868"	53420962	53623455	"Flamingo (Mirandornithes)"	7002	"chr4"
"1869"	53443243.5	53645670.5	"Flamingo (Mirandornithes)"	36943	"chr4"
"1870"	53464724.5	53667557.5	"Flamingo (Mirandornithes)"	5263	"chr4"
"1871"	53544586	53748777	"Flamingo (Mirandornithes)"	21734	"chr4"
"1872"	53574017	53778425.5	"Flamingo (Mirandornithes)"	36811	"chr4"
"1873"	53598618	53803228.5	"Flamingo (Mirandornithes)"	12139	"chr4"
"1874"	53614211.5	53820857.5	"Flamingo (Mirandornithes)"	8749	"chr4"
"1875"	53637930.5	53843704.5	"Flamingo (Mirandornithes)"	6911	"chr4"
"1876"	53653716.5	53859284	"Flamingo (Mirandornithes)"	23304	"chr4"
"1877"	53677422.5	53882568.5	"Flamingo (Mirandornithes)"	22525	"chr4"
"1878"	53709859.5	53916950	"Flamingo (Mirandornithes)"	33508	"chr4"
"1879"	53741093	53948962	"Flamingo (Mirandornithes)"	27390	"chr4"
"1880"	53782944	53991158.5	"Flamingo (Mirandornithes)"	54413	"chr4"
"1881"	53839556	54046876.5	"Flamingo (Mirandornithes)"	56555	"chr4"
"1882"	53881200.5	54090616	"Flamingo (Mirandornithes)"	21304	"chr4"
"1883"	53922920	54130603	"Flamingo (Mirandornithes)"	57836	"chr4"
"1884"	54011495.5	54218324	"Flamingo (Mirandornithes)"	31850	"chr4"
"1885"	54132127.5	54339864.5	"Flamingo (Mirandornithes)"	7901	"chr4"
"1886"	54145321.5	54353014	"Flamingo (Mirandornithes)"	16484	"chr4"
"1887"	54163770	54371199	"Flamingo (Mirandornithes)"	19288	"chr4"
"1888"	54185503.5	54391880	"Flamingo (Mirandornithes)"	21520	"chr4"
"1889"	54210828.5	54417256	"Flamingo (Mirandornithes)"	28378	"chr4"
"1890"	54258017.5	54463953.5	"Flamingo (Mirandornithes)"	32799	"chr4"
"1891"	54285331.5	54486970.5	"Flamingo (Mirandornithes)"	12141	"chr4"
"1892"	54309090.5	54513494.5	"Flamingo (Mirandornithes)"	30465	"chr4"
"1893"	54334237	54539279	"Flamingo (Mirandornithes)"	18808	"chr4"
"1894"	54353633	54558743	"Flamingo (Mirandornithes)"	18784	"chr4"
"1895"	54378770	54582668.5	"Flamingo (Mirandornithes)"	28451	"chr4"
"1896"	54395890.5	54600258.5	"Flamingo (Mirandornithes)"	5529	"chr4"
"1897"	54401627	54606433.5	"Flamingo (Mirandornithes)"	5735	"chr4"
"1898"	54414440.5	54619648.5	"Flamingo (Mirandornithes)"	18825	"chr4"
"1899"	54428228.5	54633176	"Flamingo (Mirandornithes)"	6770	"chr4"
"1900"	54489184	54690317.5	"Flamingo (Mirandornithes)"	43293	"chr4"
"1901"	54515716.5	54717601	"Flamingo (Mirandornithes)"	9916	"chr4"
"1902"	54525690.5	54728066	"Flamingo (Mirandornithes)"	10006	"chr4"
"1903"	54541367.5	54743800	"Flamingo (Mirandornithes)"	21060	"chr4"
"1904"	54556961	54761159.5	"Flamingo (Mirandornithes)"	9975	"chr4"
"1905"	54575755	54779201	"Flamingo (Mirandornithes)"	25364	"chr4"
"1906"	54599500.5	54802673.5	"Flamingo (Mirandornithes)"	19647	"chr4"
"1907"	54614117.5	54817059	"Flamingo (Mirandornithes)"	8664	"chr4"
"1908"	54623967.5	54825442.5	"Flamingo (Mirandornithes)"	6449	"chr4"
"1909"	54654101.5	54851900	"Flamingo (Mirandornithes)"	31208	"chr4"
"1910"	54697398.5	54896703	"Flamingo (Mirandornithes)"	53176	"chr4"
"1911"	54745654	54937018.5	"Flamingo (Mirandornithes)"	17213	"chr4"
"1912"	54797408	54995494.5	"Flamingo (Mirandornithes)"	73371	"chr4"
"1913"	54863913.5	55062166	"Flamingo (Mirandornithes)"	5806	"chr4"
"1914"	54873029.5	55070594.5	"Flamingo (Mirandornithes)"	9615	"chr4"
"1915"	54885383.5	55084228.5	"Flamingo (Mirandornithes)"	5571	"chr4"
"1916"	54891064.5	55090173.5	"Flamingo (Mirandornithes)"	5889	"chr4"
"1917"	54908469	55110622.5	"Flamingo (Mirandornithes)"	23437	"chr4"
"1918"	54926345.5	55128366	"Flamingo (Mirandornithes)"	10854	"chr4"
"1919"	54944551.5	55147709	"Flamingo (Mirandornithes)"	22228	"chr4"
"1920"	54963557.5	55167014	"Flamingo (Mirandornithes)"	15936	"chr4"
"1921"	54974818.5	55178689	"Flamingo (Mirandornithes)"	6236	"chr4"
"1922"	54986170	55189557.5	"Flamingo (Mirandornithes)"	13549	"chr4"
"1923"	54999564	55203600.5	"Flamingo (Mirandornithes)"	13259	"chr4"
"1924"	55020060	55223711.5	"Flamingo (Mirandornithes)"	25617	"chr4"
"1925"	55039322	55242556	"Flamingo (Mirandornithes)"	9360	"chr4"
"1926"	55048663	55251944	"Flamingo (Mirandornithes)"	6364	"chr4"
"1927"	55062192	55266439.5	"Flamingo (Mirandornithes)"	12805	"chr4"
"1928"	55085313	55294414	"Flamingo (Mirandornithes)"	28648	"chr4"
"1929"	55119668.5	55328042.5	"Flamingo (Mirandornithes)"	37171	"chr4"
"1930"	55171081.5	55375132	"Flamingo (Mirandornithes)"	55904	"chr4"
"1931"	55211335.5	55412556	"Flamingo (Mirandornithes)"	16672	"chr4"
"1932"	55224778	55426218.5	"Flamingo (Mirandornithes)"	9019	"chr4"
"1933"	55239088.5	55439334.5	"Flamingo (Mirandornithes)"	11549	"chr4"
"1934"	55256617.5	55457074	"Flamingo (Mirandornithes)"	23142	"chr4"
"1935"	55283689.5	55487434	"Flamingo (Mirandornithes)"	28588	"chr4"
"1936"	55303050	55509442.5	"Flamingo (Mirandornithes)"	5865	"chr4"
"1937"	55331630	55538193.5	"Flamingo (Mirandornithes)"	18957	"chr4"
"1938"	55345098.5	55551394.5	"Flamingo (Mirandornithes)"	5819	"chr4"
"1939"	55381765	55588850	"Flamingo (Mirandornithes)"	35854	"chr4"
"1940"	55487756	55690176	"Flamingo (Mirandornithes)"	10332	"chr4"
"1941"	55537727.5	55740822.5	"Flamingo (Mirandornithes)"	89475	"chr4"
"1942"	55591574.5	55798101	"Flamingo (Mirandornithes)"	9028	"chr4"
"1943"	55612269	55830776.5	"Flamingo (Mirandornithes)"	16755	"chr4"
"1944"	55634685.5	55853841	"Flamingo (Mirandornithes)"	26984	"chr4"
"1945"	55666078	55884106.5	"Flamingo (Mirandornithes)"	25065	"chr4"
"1946"	55698823	55917105.5	"Flamingo (Mirandornithes)"	40247	"chr4"
"1947"	55733109	55951225.5	"Flamingo (Mirandornithes)"	26787	"chr4"
"1948"	55755202	55970998.5	"Flamingo (Mirandornithes)"	10939	"chr4"
"1949"	55782278	55995825.5	"Flamingo (Mirandornithes)"	12109	"chr4"
"1950"	55898952	56105337	"Flamingo (Mirandornithes)"	202040	"chr4"
"1951"	56018518	56223316	"Flamingo (Mirandornithes)"	16004	"chr4"
"1952"	56064324.5	56267269.5	"Flamingo (Mirandornithes)"	8205	"chr4"
"1953"	56075092	56283131.5	"Flamingo (Mirandornithes)"	13057	"chr4"
"1954"	56095494	56303169	"Flamingo (Mirandornithes)"	26326	"chr4"
"1955"	56114693	56319894	"Flamingo (Mirandornithes)"	6272	"chr4"
"1956"	56131812	56337234	"Flamingo (Mirandornithes)"	17946	"chr4"
"1957"	56152759.5	56358302.5	"Flamingo (Mirandornithes)"	23605	"chr4"
"1958"	56171813	56378494	"Flamingo (Mirandornithes)"	6998	"chr4"
"1959"	56201753	56408111	"Flamingo (Mirandornithes)"	50916	"chr4"
"1960"	56243240	56444172	"Flamingo (Mirandornithes)"	21180	"chr4"
"1961"	56257780.5	56458468	"Flamingo (Mirandornithes)"	6724	"chr4"
"1962"	56271691.5	56472772	"Flamingo (Mirandornithes)"	18208	"chr4"
"1963"	56288818.5	56489677	"Flamingo (Mirandornithes)"	13556	"chr4"
"1964"	56313515.5	56514383	"Flamingo (Mirandornithes)"	16230	"chr4"
"1965"	56340013.5	56540914	"Flamingo (Mirandornithes)"	8086	"chr4"
"1966"	56356002.5	56556993.5	"Flamingo (Mirandornithes)"	23511	"chr4"
"1967"	56389812	56590662	"Flamingo (Mirandornithes)"	42300	"chr4"
"1968"	56421663.5	56621788.5	"Flamingo (Mirandornithes)"	18489	"chr4"
"1969"	56440346	56640332	"Flamingo (Mirandornithes)"	10272	"chr4"
"1970"	56448999	56649711	"Flamingo (Mirandornithes)"	6986	"chr4"
"1971"	56463638.5	56670662	"Flamingo (Mirandornithes)"	22302	"chr4"
"1972"	56479906.5	56688098.5	"Flamingo (Mirandornithes)"	6257	"chr4"
"1973"	56486236.5	56694623.5	"Flamingo (Mirandornithes)"	5201	"chr4"
"1974"	56507230.5	56710860.5	"Flamingo (Mirandornithes)"	10103	"chr4"
"1975"	56515322.5	56719717	"Flamingo (Mirandornithes)"	6052	"chr4"
"1976"	56522746.5	56728251	"Flamingo (Mirandornithes)"	8754	"chr4"
"1977"	56530291	56736395	"Flamingo (Mirandornithes)"	6326	"chr4"
"1978"	56537212.5	56743748	"Flamingo (Mirandornithes)"	7122	"chr4"
"1979"	56555147.5	56758684	"Flamingo (Mirandornithes)"	22098	"chr4"
"1980"	56571429.5	56775623.5	"Flamingo (Mirandornithes)"	7685	"chr4"
"1981"	56578180	56782503.5	"Flamingo (Mirandornithes)"	5671	"chr4"
"1982"	56584837.5	56790099.5	"Flamingo (Mirandornithes)"	7331	"chr4"
"1983"	56606988	56813636	"Flamingo (Mirandornithes)"	26520	"chr4"
"1984"	56633496	56846051	"Flamingo (Mirandornithes)"	13120	"chr4"
"1985"	56670114	56886639.5	"Flamingo (Mirandornithes)"	49231	"chr4"
"1986"	56706339.5	56919640.5	"Flamingo (Mirandornithes)"	13237	"chr4"
"1987"	56733947.5	56953706	"Flamingo (Mirandornithes)"	20142	"chr4"
"1988"	56752682	56970160.5	"Flamingo (Mirandornithes)"	11857	"chr4"
"1989"	56766747.5	56985945.5	"Flamingo (Mirandornithes)"	15425	"chr4"
"1990"	56780222	56999771	"Flamingo (Mirandornithes)"	11700	"chr4"
"1991"	56798254	57020416	"Flamingo (Mirandornithes)"	22782	"chr4"
"1992"	56942467	57172326	"Flamingo (Mirandornithes)"	176940	"chr4"
"1993"	57081129	85393174	"Flamingo (Mirandornithes)"	18880	"chr4"
"1994"	57115396.5	85363002.5	"Flamingo (Mirandornithes)"	5045	"chr4"
"1995"	57126868.5	85353968.5	"Flamingo (Mirandornithes)"	12027	"chr4"
"1996"	57149068.5	85333574.5	"Flamingo (Mirandornithes)"	5055	"chr4"
"1997"	57155421	85326585	"Flamingo (Mirandornithes)"	7058	"chr4"
"1998"	57188527.5	85297225	"Flamingo (Mirandornithes)"	42462	"chr4"
"1999"	57233429	85271127	"Flamingo (Mirandornithes)"	8200	"chr4"
"2000"	57302431	85206733.5	"Flamingo (Mirandornithes)"	119947	"chr4"
"2001"	57396608.5	85125632	"Flamingo (Mirandornithes)"	41718	"chr4"
"2002"	57443574.5	85080456	"Flamingo (Mirandornithes)"	47090	"chr4"
"2003"	57483391.5	85041828	"Flamingo (Mirandornithes)"	29726	"chr4"
"2004"	57505809	85021737.5	"Flamingo (Mirandornithes)"	9887	"chr4"
"2005"	57575988.5	84954629.5	"Flamingo (Mirandornithes)"	123799	"chr4"
"2006"	57689392	84845676	"Flamingo (Mirandornithes)"	93418	"chr4"
"2007"	57742637.5	84795473	"Flamingo (Mirandornithes)"	6556	"chr4"
"2008"	57753789.5	84784277.5	"Flamingo (Mirandornithes)"	8521	"chr4"
"2009"	57771245	84766575	"Flamingo (Mirandornithes)"	17388	"chr4"
"2010"	57787657.5	84750933.5	"Flamingo (Mirandornithes)"	8411	"chr4"
"2011"	57799057.5	84739324	"Flamingo (Mirandornithes)"	13426	"chr4"
"2012"	57818218.5	84718427.5	"Flamingo (Mirandornithes)"	16801	"chr4"
"2013"	57831644.5	84705906.5	"Flamingo (Mirandornithes)"	7321	"chr4"
"2014"	57860647.5	84678810.5	"Flamingo (Mirandornithes)"	39845	"chr4"
"2015"	57887473.5	84655240.5	"Flamingo (Mirandornithes)"	6005	"chr4"
"2016"	57962912	84586136	"Flamingo (Mirandornithes)"	105452	"chr4"
"2017"	58057049.5	84497697.5	"Flamingo (Mirandornithes)"	70937	"chr4"
"2018"	58100359.5	84456408.5	"Flamingo (Mirandornithes)"	8867	"chr4"
"2019"	58125372.5	84434540	"Flamingo (Mirandornithes)"	34288	"chr4"
"2020"	58153743	84410777	"Flamingo (Mirandornithes)"	11878	"chr4"
"2021"	58164161.5	84400462	"Flamingo (Mirandornithes)"	8066	"chr4"
"2022"	58214004.5	84352089	"Flamingo (Mirandornithes)"	87076	"chr4"
"2023"	58268788	84300858.5	"Flamingo (Mirandornithes)"	14779	"chr4"
"2024"	58292573	84276896.5	"Flamingo (Mirandornithes)"	32525	"chr4"
"2025"	58317448	84251662.5	"Flamingo (Mirandornithes)"	16825	"chr4"
"2026"	58342736	84225389.5	"Flamingo (Mirandornithes)"	23445	"chr4"
"2027"	58363579.5	84203913.5	"Flamingo (Mirandornithes)"	17245	"chr4"
"2028"	58398834	84171087.5	"Flamingo (Mirandornithes)"	47925	"chr4"
"2029"	58438355	84135690.5	"Flamingo (Mirandornithes)"	21831	"chr4"
"2030"	58456854.5	84121250.5	"Flamingo (Mirandornithes)"	6991	"chr4"
"2031"	58484047.5	84097627.5	"Flamingo (Mirandornithes)"	38977	"chr4"
"2032"	58519166	84067870.5	"Flamingo (Mirandornithes)"	19133	"chr4"
"2033"	58538387.5	84048876.5	"Flamingo (Mirandornithes)"	18003	"chr4"
"2034"	58627037.5	83961806.5	"Flamingo (Mirandornithes)"	152789	"chr4"
"2035"	58711462	83881580.5	"Flamingo (Mirandornithes)"	6531	"chr4"
"2036"	58721289	83871353.5	"Flamingo (Mirandornithes)"	13055	"chr4"
"2037"	58762303	83829799	"Flamingo (Mirandornithes)"	32828	"chr4"
"2038"	58789225.5	83803468.5	"Flamingo (Mirandornithes)"	19365	"chr4"
"2039"	58807882.5	83785479.5	"Flamingo (Mirandornithes)"	15725	"chr4"
"2040"	58830466	83762114	"Flamingo (Mirandornithes)"	28946	"chr4"
"2041"	58855802	83735101.5	"Flamingo (Mirandornithes)"	15041	"chr4"
"2042"	58869295	83721176	"Flamingo (Mirandornithes)"	11406	"chr4"
"2043"	58879631.5	83710577	"Flamingo (Mirandornithes)"	8408	"chr4"
"2044"	58888411	83701790	"Flamingo (Mirandornithes)"	8222	"chr4"
"2045"	58907521	83681161	"Flamingo (Mirandornithes)"	29448	"chr4"
"2046"	58969011.5	83620133.5	"Flamingo (Mirandornithes)"	86445	"chr4"
"2047"	59032135	83559952.5	"Flamingo (Mirandornithes)"	31831	"chr4"
"2048"	59078299	83517793	"Flamingo (Mirandornithes)"	6710	"chr4"
"2049"	59101775.5	83495526	"Flamingo (Mirandornithes)"	17256	"chr4"
"2050"	59140079	83457991	"Flamingo (Mirandornithes)"	54924	"chr4"
"2051"	59200986.5	83403085	"Flamingo (Mirandornithes)"	53132	"chr4"
"2052"	59245004.5	83359833.5	"Flamingo (Mirandornithes)"	32711	"chr4"
"2053"	59270325.5	83335602.5	"Flamingo (Mirandornithes)"	14737	"chr4"
"2054"	59312190.5	83294794.5	"Flamingo (Mirandornithes)"	65925	"chr4"
"2055"	59360945	83247466	"Flamingo (Mirandornithes)"	25842	"chr4"
"2056"	59384623.5	83224270	"Flamingo (Mirandornithes)"	8856	"chr4"
"2057"	59420228.5	83190994	"Flamingo (Mirandornithes)"	56522	"chr4"
"2058"	59478473	83144918	"Flamingo (Mirandornithes)"	32758	"chr4"
"2059"	59524359	83099992.5	"Flamingo (Mirandornithes)"	33269	"chr4"
"2060"	59556536	83070470	"Flamingo (Mirandornithes)"	8796	"chr4"
"2061"	59604937.5	83023016	"Flamingo (Mirandornithes)"	38482	"chr4"
"2062"	59651246.5	82979003.5	"Flamingo (Mirandornithes)"	48661	"chr4"
"2063"	59689208	82945066	"Flamingo (Mirandornithes)"	18694	"chr4"
"2064"	59722123	82911638.5	"Flamingo (Mirandornithes)"	29983	"chr4"
"2065"	59766175.5	82869427	"Flamingo (Mirandornithes)"	53828	"chr4"
"2066"	59844419	82794774.5	"Flamingo (Mirandornithes)"	92431	"chr4"
"2067"	59909166.5	82730604.5	"Flamingo (Mirandornithes)"	35277	"chr4"
"2068"	59931266.5	82707655.5	"Flamingo (Mirandornithes)"	8543	"chr4"
"2069"	59972172	82666854	"Flamingo (Mirandornithes)"	71948	"chr4"
"2070"	60012549.5	82626606.5	"Flamingo (Mirandornithes)"	7641	"chr4"
"2071"	60028824.5	82610024	"Flamingo (Mirandornithes)"	24338	"chr4"
"2072"	60059124	82579736.5	"Flamingo (Mirandornithes)"	35725	"chr4"
"2073"	60110577	82526979.5	"Flamingo (Mirandornithes)"	66007	"chr4"
"2074"	60167235	82470580	"Flamingo (Mirandornithes)"	44564	"chr4"
"2075"	60195151.5	82442521	"Flamingo (Mirandornithes)"	7688	"chr4"
"2076"	60216938	82420947.5	"Flamingo (Mirandornithes)"	34275	"chr4"
"2077"	60242316.5	82396989.5	"Flamingo (Mirandornithes)"	5259	"chr4"
"2078"	60265328	82376929	"Flamingo (Mirandornithes)"	34302	"chr4"
"2079"	60416811	82229830	"Flamingo (Mirandornithes)"	207540	"chr4"
"2080"	60625380	60891918	"Flamingo (Mirandornithes)"	184880	"chr4"
"2081"	60858724.5	60636857.5	"Flamingo (Mirandornithes)"	271913	"chr4"
"2082"	61089950	60411139	"Flamingo (Mirandornithes)"	77384	"chr4"
"2083"	61213564	60292538	"Flamingo (Mirandornithes)"	150804	"chr4"
