structural_set	flank_window_bp	genealogy_window_bp	clade	event_id	start	end	event_type	pairing_confidence	n_loci	role_C1_state	role_C2_state	role_S_state	role_O_state	arrangement_pattern	predicted_topology	prediction_status	structural_confidence	mean_q1	mean_q2	mean_q3	observed_dominant_topology	event_margin	prediction_matches_observed	role_status
inclusive	500000		N62	inclusive_W500000_EV003	11304692	12214254	adjacency_change	moderate	67	A3	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.369190417904	0.353805334096	0.277004248	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV004	12886511	14318518	adjacency_change	high	76	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.322948149059	0.341268852209	0.335782998731	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV004	12886511	14318518	adjacency_change	high	76	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.323990976647	0.328543808297	0.347465215055	q3		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV004	12886511	14318518	adjacency_change	high	70	A4	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.374039032558	0.354341170822	0.27161979662	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV005	16491814	18036264	adjacency_change	high	104	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.385427906698	0.262632447754	0.351939645548	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV005	16491814	18036264	adjacency_change	high	104	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.390861214002	0.299764082723	0.309374703275	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV005	16491814	18036264	adjacency_change	high	101	A2	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.289282655127	0.326731800399	0.383985544474	q3		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV006	19760078	25213019	adjacency_change	high	317	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.409697337187	0.315806794337	0.274495868476	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV006	19760078	25213019	adjacency_change	high	318	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.330374539492	0.375279074831	0.294346385677	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV006	19760078	25213019	adjacency_change	high	307	A1	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.382378781801	0.321243185941	0.296378032258	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV021	25059087	26059087	single_boundary_event	single_boundary	90	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.95740111642	0.0278167818991	0.0147821016808	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV021	25059087	26059087	single_boundary_event	single_boundary	91	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.02497475324	0.952246966536	0.0227782802238	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV021	25059087	26059087	single_boundary_event	single_boundary	88	A4	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.981990728917	0.00809853203868	0.00991073904456	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV022	32734049	33734049	single_boundary_event	single_boundary	55	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.424755800651	0.287568403227	0.287675796122	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV022	32734049	33734049	single_boundary_event	single_boundary	57	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.2675598626	0.450034315096	0.282405822304	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV022	32734049	33734049	single_boundary_event	single_boundary	56	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.384866344741	0.258453474332	0.356680180926	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV007	34021640	34232794	inversion_like	moderate	9	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.931553552794	0.0629859429457	0.00546050426071	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV007	34021640	34232794	inversion_like	moderate	9	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.164153015195	0.812179745241	0.0236672395639	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV007	34021640	34232794	inversion_like	moderate	8	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.891236257403	0.0646773692812	0.0440863733164	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV023	34241919	35241919	single_boundary_event	single_boundary	46	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.480019087303	0.23551174464	0.284469168058	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV023	34241919	35241919	single_boundary_event	single_boundary	46	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.259850384352	0.509299442928	0.23085017272	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV023	34241919	35241919	single_boundary_event	single_boundary	39	A1	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.538440086498	0.235602340392	0.22595757311	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV008	35025837	35331645	adjacency_change	high	3	role_heterogeneous	A5	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.314213067838	0.138979090099	0.546807842063	q3		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV008	35025837	35331645	adjacency_change	high	3	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.650284122471	0.207582570918	0.142133306611	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV008	35025837	35331645	adjacency_change	high	2	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.599970862471	0.227552484435	0.172476653094	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV009	37255236	39237022	adjacency_change	high	119	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.341703678844	0.341617614523	0.316678706633	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV009	37255236	39237022	adjacency_change	high	123	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.340240188321	0.304584916477	0.355174895202	q3		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV009	37255236	39237022	adjacency_change	high	119	A6	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.338479431443	0.32392300586	0.337597562697	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV010	42267292	44647530	inversion_like	high	176	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.485879540138	0.288972133263	0.225148326598	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV010	42267292	44647530	inversion_like	high	176	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.268089352842	0.471346346613	0.260564300545	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV010	42267292	44647530	inversion_like	high	170	A6	A4	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.517915309465	0.239302756037	0.242781934498	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV011	45658664	46422770	inversion_like	high	41	unresolved	A3	unresolved	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.951350836309	0.0260143625065	0.0226348011843	q1		false	C1:unresolved_role_species_state;C2:resolved;S:unresolved_role_species_state;O:resolved
inclusive	500000		N61	inclusive_W500000_EV011	45658664	46422770	inversion_like	high	41	unresolved	unresolved	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.0758890330821	0.914469593848	0.00964137307024	q2		false	C1:unresolved_role_species_state;C2:unresolved_role_species_state;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV011	45658664	46422770	inversion_like	high	40	A4	unresolved	unresolved	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.958167563474	0.0210090197446	0.0208234167815	q1		false	C1:resolved;C2:unresolved_role_species_state;S:unresolved_role_species_state;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV012	47143089	47228924	inversion_like	moderate	8	unresolved	unresolved	unresolved	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.875	0.125	0	q1		false	C1:unresolved_role_species_state;C2:unresolved_role_species_state;S:unresolved_role_species_state;O:resolved
inclusive	500000		N61	inclusive_W500000_EV012	47143089	47228924	inversion_like	moderate	8	unresolved	unresolved	unresolved	unresolved	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0	1	0	q2		false	C1:unresolved_role_species_state;C2:unresolved_role_species_state;S:unresolved_role_species_state;O:unresolved_role_species_state
inclusive	500000		N62	inclusive_W500000_EV012	47143089	47228924	inversion_like	moderate	6	unresolved	unresolved	unresolved	unresolved	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.99339798965	0.00398698911247	0.00261502123774	q1		false	C1:unresolved_role_species_state;C2:unresolved_role_species_state;S:unresolved_role_species_state;O:unresolved_role_species_state
inclusive	500000		Columbea	inclusive_W500000_EV013	49159743	49624080	inversion_like	high	13	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	1	0	0	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV013	49159743	49624080	inversion_like	high	13	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.00992281527992	0.948449764521	0.0416274201988	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV013	49159743	49624080	inversion_like	high	13	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.99754702935	0.00175366995042	0.000699300699301	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV014	50085260	50410378	adjacency_change	high	21	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.917800453515	0.0663265306122	0.015873015873	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV014	50085260	50410378	adjacency_change	high	21	role_heterogeneous	role_heterogeneous	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.0136561927452	0.976508929304	0.0098348779508	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV014	50085260	50410378	adjacency_change	high	20	A5	A6	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.915767628437	0.0240904609906	0.0601419105728	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV015	50989362	51570722	inversion_like	high	46	role_heterogeneous	A2	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.941762955822	0.00418089773053	0.0540561464475	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV015	50989362	51570722	inversion_like	high	46	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.033148963222	0.941974965158	0.0248760716204	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV015	50989362	51570722	inversion_like	high	46	A5	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.958805841791	0.0133084543644	0.0278857038445	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV024	51289124	52289124	single_boundary_event	single_boundary	85	role_heterogeneous	A1	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.975163398693	0.00653594771242	0.0183006535948	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV024	51289124	52289124	single_boundary_event	single_boundary	85	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.0032222802213	0.972575563108	0.024202156671	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV024	51289124	52289124	single_boundary_event	single_boundary	81	A4	A2	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.991237189302	0.00405053998548	0.00471227071213	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV016	55393543	55750019	adjacency_change	high	29	unresolved	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	1	0	0	q1		false	C1:unresolved_role_species_state;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV016	55393543	55750019	adjacency_change	high	30	role_heterogeneous	unresolved	A2	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.000534089405069	0.999465910595	0	q2		false	C1:role_heterogeneous;C2:unresolved_role_species_state;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV016	55393543	55750019	adjacency_change	high	29	unresolved	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	unresolved	0.992796142203	0.00226053995233	0.00494331784503	q1		false	C1:unresolved_role_species_state;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV017	56712451	57203613	adjacency_change	high	42	role_heterogeneous	A4	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.417012459258	0.281348341879	0.301639198863	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV017	56712451	57203613	adjacency_change	high	42	role_heterogeneous	role_heterogeneous	A1	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.310936017502	0.448022112936	0.241041869561	q2		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV017	56712451	57203613	adjacency_change	high	42	A6	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.433352635668	0.379538420523	0.18710894381	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000		Columbea	inclusive_W500000_EV018	58171516	59982754	adjacency_change	high	137	role_heterogeneous	A1	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.383554491666	0.31849883486	0.297946673474	q1		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000		N61	inclusive_W500000_EV018	58171516	59982754	adjacency_change	high	138	role_heterogeneous	role_heterogeneous	A4	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.340898380581	0.318276431497	0.340825187922	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000		N62	inclusive_W500000_EV018	58171516	59982754	adjacency_change	high	128	A6	A3	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	high	0.369326664079	0.335013602468	0.295659733454	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
inclusive	500000	500000	Columbea	inclusive_W500000_EV025	60535423	61535423	single_boundary_event	single_boundary	56	role_heterogeneous	A3	role_heterogeneous	A0	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.317788362269	0.352300035636	0.329911602096	q2		false	C1:role_heterogeneous;C2:resolved;S:role_heterogeneous;O:resolved
inclusive	500000	500000	N61	inclusive_W500000_EV025	60535423	61535423	single_boundary_event	single_boundary	57	role_heterogeneous	role_heterogeneous	A3	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.358211644711	0.337297500495	0.304490854794	q1		false	C1:role_heterogeneous;C2:role_heterogeneous;S:resolved;O:role_heterogeneous
inclusive	500000	500000	N62	inclusive_W500000_EV025	60535423	61535423	single_boundary_event	single_boundary	56	A2	A1	role_heterogeneous	role_heterogeneous	unresolved_or_heterogeneous	no_unique_strict_prediction	no_unique_strict_prediction	limited	0.359973157215	0.348078928063	0.291947914722	q1		false	C1:resolved;C2:resolved;S:role_heterogeneous;O:role_heterogeneous
